##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	ET_385_1.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	221202343
Sequences flagged as poor quality	0
Sequence length	101
%GC	36
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1107	34-35	0.117657309164656
1107	36-37	-0.7187237244977567
1107	38-39	-1.0563220267076687
1107	40-41	-0.8379562842068822
1107	42-43	-0.8804331064596127
1107	44-45	-1.128896533505774
1107	46-47	-1.1214367632025173
1107	48-49	-0.961598372169469
1107	50-51	-0.8741438407790056
1107	52-53	-0.9441503583112834
1107	54-55	-0.8341886020632145
1107	56-57	-0.9305518674949695
1107	58-59	-1.062026814113807
1107	60-61	-0.919407722418434
1107	62-63	-0.9212877774855102
1107	64-65	-1.0870439563424696
1107	66-67	-1.3411745098381118
1107	68-69	-1.325283120831692
1107	70-71	-1.5299895513778452
1107	72-73	-1.5582446533853656
1107	74-75	-1.6392047595928787
1107	76-77	-1.840552030030345
1107	78-79	-1.778940834818691
1107	80-81	-1.5659092946261772
1107	82-83	-1.4233074090401558
1107	84-85	-1.4529375406789526
1107	86-87	-1.4514240977852495
1107	88-89	-1.393032311259855
1107	90-91	-1.48644620460513
1107	92-93	-1.4622866573961204
1107	94-95	-1.4517198990772506
1107	96-97	-1.6190894245422278
1107	98-99	-1.6149260171289974
1107	100-101	-1.7973154593650875
1108	1	-0.6034252703441005
1108	2	-0.5764187657396
1108	3	-0.6719741930118523
1108	4	-0.5220270326345045
1108	5	-0.6095438041609995
1108	6	-0.5539007060650007
1108	7	-0.5038675152774985
1108	8	-0.6483807919544162
1108	9	-0.8554899448935629
1108	10-11	-0.7847749109438098
1108	12-13	-0.7630968843538213
1108	14-15	-0.9120250060238675
1108	16-17	-0.9826381192130071
1108	18-19	-0.8853666133496958
1108	20-21	-0.8984132516475682
1108	22-23	-1.2106570558564584
1108	24-25	-1.2727836928495648
1108	26-27	-1.2840350029604721
1108	28-29	-1.191145404459725
1108	30-31	-1.235528611389178
1108	32-33	2.9819279626424446
1108	34-35	-0.17942799287012434
1108	36-37	-1.2203633649287084
1108	38-39	-1.3310415780854612
1108	40-41	-1.2523482030770978
1108	42-43	-1.142074028796273
1108	44-45	-1.2939231465798926
1108	46-47	-1.185188613954729
1108	48-49	-1.221634982598495
1108	50-51	-1.2444398334920237
1108	52-53	-1.322838748456789
1108	54-55	-1.273325431620684
1108	56-57	-1.296539087894331
1108	58-59	-1.510436599876897
1108	60-61	-1.693206853195619
1108	62-63	-1.6958845214820073
1108	64-65	-1.6853607020803452
1108	66-67	-1.7389328278447422
1108	68-69	-1.4997898266083283
1108	70-71	-1.423162764807124
1108	72-73	-1.45182380894083
1108	74-75	-1.5193396899317904
1108	76-77	-1.587254411730747
1108	78-79	-1.5391888223044674
1108	80-81	-1.646616705414388
1108	82-83	-1.7048453121560314
1108	84-85	-1.800676839310178
1108	86-87	-1.877743179607755
1108	88-89	-1.6937881935949868
1108	90-91	-1.70908930067041
1108	92-93	-1.8666409134118958
1108	94-95	-1.925581693782597
