##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	ES_430_1.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	178096978
Sequences flagged as poor quality	0
Sequence length	101
%GC	39
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1107	96-97	-1.2569423509434259
1107	98-99	-1.1840262419350331
1107	100-101	-1.2478390770255352
1108	1	-0.4045927310136186
1108	2	-0.39272891640864316
1108	3	-0.3216834428586921
1108	4	-0.3157570394003244
1108	5	4.665787958307963
1108	6	2.6945931466461843
1108	7	0.49425160238379817
1108	8	-0.08365989523154127
1108	9	-0.3868594176126834
1108	10-11	-0.4945464898095224
1108	12-13	-0.5694195227154353
1108	14-15	-0.667378313212744
1108	16-17	-0.7153826711556235
1108	18-19	-0.7282613060830627
1108	20-21	-0.8771344122117597
1108	22-23	-0.8886231521205303
1108	24-25	-0.8533229220219383
1108	26-27	-0.7163037991118983
1108	28-29	-0.7348731755342612
1108	30-31	-0.7830116379513257
1108	32-33	-0.878572267095727
1108	34-35	-0.9437006780916661
1108	36-37	-0.9071328969245869
1108	38-39	-0.8881744382151524
1108	40-41	-0.9609003631375046
1108	42-43	-0.9724247537420538
1108	44-45	-0.9004113027266314
1108	46-47	-0.8445155052409987
1108	48-49	-0.9066790546394472
1108	50-51	-0.8688250055405149
1108	52-53	-0.9348500625992529
1108	54-55	-0.9159646403800608
1108	56-57	-0.9497215152343799
1108	58-59	-0.9809942195175267
1108	60-61	-1.0349031091560832
1108	62-63	-1.2587332120306627
1108	64-65	-1.1666987312456953
1108	66-67	-1.150462205322718
1108	68-69	-1.0522505808249178
1108	70-71	-0.875852614830805
1108	72-73	-0.8533390034867807
1108	74-75	-0.7848870904988274
1108	76-77	-0.8480145744109464
1108	78-79	-0.7603754733556656
1108	80-81	-0.7430179790754252
1108	82-83	-0.8056590991520238
1108	84-85	-0.843689020037754
1108	86-87	-0.8498513002176153
1108	88-89	-0.6919793834978876
1108	90-91	-0.6762964278680386
1108	92-93	-0.8248731224542318
1108	94-95	-0.7645069413855907
1108	96-97	-0.85282012828117
1108	98-99	-0.9534982204748239
1108	100-101	-1.1140132640798406
1201	1	0.332229598690148
1201	2	0.2845209177708341
1201	3	0.293163334849055
1201	4	0.1671067173796743
1201	5	5.179628932823423
1201	6	3.3050422763991776
1201	7	1.040741654377392
1201	8	0.4880630788921465
1201	9	0.2269169960264179
1201	10-11	0.19139037756875155
1201	12-13	0.20326408475999358
1201	14-15	0.2414172688360523
1201	16-17	0.29292077918383796
1201	18-19	0.2743364494312388
1201	20-21	0.26479924308032565
1201	22-23	0.2512231612500244
1201	24-25	0.29427013934583357
1201	26-27	0.2448240650124589
1201	28-29	0.36377796755736824
1201	30-31	0.27840974530982976
1201	32-33	0.2632953992083671
1201	34-35	0.18760039964805486
1201	36-37	0.16006685761471573
1201	38-39	0.22594272099227197
1201	40-41	0.2085849026585933
1201	42-43	0.15407555617000668
1201	44-45	0.10483250188618598
1201	46-47	0.1168604583682864
1201	48-49	0.15546313589791083
1201	50-51	0.13725766153106633
1201	52-53	0.10532741586516181
1201	54-55	0.22609192004279777
1201	56-57	0.26742956436773824
1201	58-59	0.22806919926040337
1201	60-61	0.22607456374222323
1201	62-63	0.23726111271480477
1201	64-65	0.2258725903749692
1201	66-67	0.2568737203702014
1201	68-69	0.2525554910058503
1201	70-71	0.2278915972009372
1201	72-73	0.19600480083596494
1201	74-75	0.23864591553231662
1201	76-77	0.20208609363034924
1201	78-79	0.1587066929289449
1201	80-81	0.14191830537311745
1201	82-83	0.09433325308688723
1201	84-85	0.03558852623147857
1201	86-87	-0.015760520418737656
1201	88-89	0.10376653134538572
1201	90-91	0.13395297193022415
1201	92-93	0.07476117874538701
1201	94-95	0.10311954011690361
1201	96-97	0.0734073891157685
1201	98-99	0.00276155635392783
1201	100-101	-0.04297042634747683
1202	1	0.3449794812578091
1202	2	0.2659382762032507
1202	3	0.25897784196724416
1202	4	0.13560378561383146
1202	5	5.164283305726865
1202	6	3.266851834498688
1202	7	1.040885055716295
1202	8	0.5123588078453025
1202	9	0.2900633518787572
1202	10-11	0.2238031297338523
1202	12-13	0.19884480162924945
1202	14-15	0.3204397431833499
1202	16-17	0.2353001943607964
1202	18-19	0.2663742844117607
1202	20-21	0.2944325849234417
1202	22-23	0.27301073695595335
1202	24-25	0.2903052809937847
1202	26-27	0.3434751222743486
1202	28-29	0.4140865685429844
1202	30-31	0.3747994874270617
1202	32-33	0.3007598261714435
1202	34-35	0.29530071393317314
1202	36-37	0.2635429380047327
1202	38-39	0.2403941652698265
1202	40-41	0.33261704164041106
1202	42-43	0.2785247369337256
1202	44-45	0.2717427196598976
1202	46-47	0.24738664722588055
1202	48-49	0.28053610307814836
1202	50-51	0.3296446614200761
1202	52-53	0.1781675210420346
1202	54-55	0.3524791083797538
1202	56-57	0.4587426172368865
1202	58-59	0.4644552925125822
1202	60-61	0.4295326688003698
1202	62-63	0.3513678541011842
1202	64-65	0.40063872903652253
1202	66-67	0.4661917448060464
1202	68-69	0.43448805938682256
1202	70-71	0.45515919330092913
1202	72-73	0.43739151474775184
1202	74-75	0.4550115560688184
1202	76-77	0.501516783630052
1202	78-79	0.5263272760321556
1202	80-81	0.4475822203606228
1202	82-83	0.4396778575316631
1202	84-85	0.40682308952749935
1202	86-87	0.4572834582573222
1202	88-89	0.4201722251087574
1202	90-91	0.4684702509252645
1202	92-93	0.4455689310932236
1202	94-95	0.42244874316042313
1202	96-97	0.5239717127257286
1202	98-99	0.5224193607158476
1202	100-101	0.4698902423971347
1203	1	0.23575186502435486
1203	2	0.16206154572839182
1203	3	0.16712271394109735
1203	4	0.08348943656713459
1203	5	5.096329910339218
1203	6	3.195625886658675
1203	7	0.9961729079217605
1203	8	0.44778884974726196
1203	9	0.23272602693889155
1203	10-11	0.15366050529682695
1203	12-13	0.125099742607496
1203	14-15	0.2237303508036419
1203	16-17	0.18276865197034198
1203	18-19	0.195322423834007
1203	20-21	0.15991164974456495
1203	22-23	0.19828374879420352
1203	24-25	0.18019928115998596
1203	26-27	0.27069882230166087
1203	28-29	0.3392982357510945
1203	30-31	0.2481405481796486
1203	32-33	0.24090029234530874
1203	34-35	0.21721876600643242
1203	36-37	0.23440117973861874
1203	38-39	0.2547184613134803
1203	40-41	0.21805779142020754
1203	42-43	0.21438147287137355
1203	44-45	0.07119559040851442
1203	46-47	-0.04424908902566216
1203	48-49	0.10210340262513284
1203	50-51	0.20829352658496703
1203	52-53	0.12178837414978005
1203	54-55	0.21404113517962742
1203	56-57	0.33904387718214934
1203	58-59	0.3230648422329949
1203	60-61	0.14179350003278302
1203	62-63	0.06986708216720672
1203	64-65	-0.05192365275812705
1203	66-67	-0.11574067744003713
1203	68-69	0.010029358383285114
1203	70-71	0.20335411208856868
1203	72-73	0.26445908999345136
1203	74-75	0.30199893800112676
1203	76-77	0.18577217699618132
1203	78-79	0.15670062418976727
1203	80-81	-0.032485285991022295
1203	82-83	-0.04879992020177326
1203	84-85	0.0421848163410985
1203	86-87	0.11754154568619413
1203	88-89	0.2330907924807235
1203	90-91	0.322190142495991
1203	92-93	0.35261021155804784
1203	94-95	0.3310122411965821
1203	96-97	0.3193378953365169
1203	98-99	0.33060559671370626
1203	100-101	0.2701693027980028
1204	1	0.32331007679213997
1204	2	0.25469476862185303
1204	3	0.22918224461965053
1204	4	0.10164579047332012
1204	5	5.120871057567083
1204	6	3.264185564713138
1204	7	1.0366006617722903
1204	8	0.4953868010031002
1204	9	0.24675952754227382
1204	10-11	0.19675664425539452
1204	12-13	0.1300849176024812
1204	14-15	0.20995492050641218
1204	16-17	0.21695261107873876
1204	18-19	0.20076339160096524
1204	20-21	0.242549234057023
1204	22-23	0.24193700922438666
1204	24-25	0.24434861450463785
1204	26-27	0.27285030939432176
1204	28-29	0.364940519793457
1204	30-31	0.29632363064028056
1204	32-33	0.29522403659814955
