##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	ET_385_2.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	221202343
Sequences flagged as poor quality	0
Sequence length	101
%GC	36
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1203	30-31	0.6449496669331864
1203	32-33	0.6565013127907449
1203	34-35	0.7325488470040398
1203	36-37	0.6380630460975496
1203	38-39	0.6770162457312736
1203	40-41	0.7270029937940024
1203	42-43	0.710361399256854
1203	44-45	0.7798766979297369
1203	46-47	0.77817258507811
1203	48-49	0.7141883496939059
1203	50-51	0.6109971679314299
1203	52-53	0.35058805037824925
1203	54-55	0.43601246169936303
1203	56-57	0.4612776380738879
1203	58-59	0.5177894482006664
1203	60-61	0.5577623885830079
1203	62-63	0.5271785155946418
1203	64-65	0.4556673328034009
1203	66-67	0.3944623718030513
1203	68-69	0.5075640717154997
1203	70-71	0.7043516822106781
1203	72-73	0.6836727242595444
1203	74-75	0.647890545465927
1203	76-77	0.7419125689225439
1203	78-79	0.804913520814651
1203	80-81	0.7299387982728227
1203	82-83	0.6605956832588618
1203	84-85	0.5206705154158406
1203	86-87	0.5743323015600694
1203	88-89	0.6397290619576879
1203	90-91	0.6024369916366936
1203	92-93	0.8531115311059025
1203	94-95	0.9582700254902825
1203	96-97	0.9100905937130435
1203	98-99	1.0574855275179011
1203	100-101	0.9984962875660521
1204	1	0.07486673179824876
1204	2	0.09013405723257151
1204	3	0.13158961795486945
1204	4	0.12345299700288592
1204	5	0.04437409860669561
1204	6	0.1374150533456131
1204	7	0.07401366903474127
1204	8	0.12490588352074639
1204	9	0.11386210562803711
1204	10-11	0.09646034550365101
1204	12-13	0.20438381967489505
1204	14-15	0.19521115915615184
1204	16-17	0.2577558732557108
1204	18-19	0.25502583581442906
1204	20-21	0.2606534006592227
1204	22-23	0.330254698690716
1204	24-25	0.3033179429970261
1204	26-27	0.2605139370472358
1204	28-29	0.21321738682721758
1204	30-31	0.29290797600444307
1204	32-33	0.35460684151265554
1204	34-35	0.43503289194535455
1204	36-37	0.2885628059196037
1204	38-39	0.3483781215787545
1204	40-41	0.24625776642916009
1204	42-43	0.27933156575355156
1204	44-45	0.32160136573454423
1204	46-47	0.4718944877127882
1204	48-49	0.3162003911389277
1204	50-51	0.19252997930705362
1204	52-53	0.32847683368503766
1204	54-55	0.3426007434692693
1204	56-57	0.4340726577027638
1204	58-59	0.2386807974793399
1204	60-61	0.28790857925925906
1204	62-63	0.21286848148329085
1204	64-65	0.3178634969625449
1204	66-67	0.3134180303942671
1204	68-69	0.26822081404478837
1204	70-71	0.23655351262114976
1204	72-73	0.38689463546573677
1204	74-75	0.4045494289023992
1204	76-77	0.351382841951974
1204	78-79	0.5172190831131473
1204	80-81	0.47763285063701133
1204	82-83	0.4972999712113513
1204	84-85	0.5183333180913223
1204	86-87	0.6295645581526301
1204	88-89	0.5594623950880724
1204	90-91	0.6543391134660617
1204	92-93	0.712829848427809
1204	94-95	0.6917832169133291
1204	96-97	0.6153721206957954
1204	98-99	0.538490650262542
1204	100-101	0.4233748305863365
1205	1	-0.03249196404004451
1205	2	-0.006728553385659808
1205	3	0.027284322622008972
1205	4	-0.019225257621329206
1205	5	0.026495114465689085
1205	6	0.051157598737276544
1205	7	0.06522661249815798
1205	8	-0.17309440722755198
1205	9	0.04051741065894987
1205	10-11	-0.012169334723907355
1205	12-13	-0.016022713465936533
1205	14-15	0.03816163436957254
1205	16-17	-0.012987712278942354
1205	18-19	-0.07188880127821307
1205	20-21	0.07991847314086442
1205	22-23	-0.05612740126010607
1205	24-25	0.07032340096120038
1205	26-27	0.05613254074248886
1205	28-29	-0.061703171053260064
1205	30-31	0.083798213977758
1205	32-33	0.15969470152989373
1205	34-35	0.10639745261402567
1205	36-37	0.023856142788694967
1205	38-39	0.04117154728530181
1205	40-41	0.10405314821930745
1205	42-43	0.21793551103125708
1205	44-45	0.21831010381215066
1205	46-47	0.23833406060234097
1205	48-49	0.19400564774348794
1205	50-51	0.10430296996314325
1205	52-53	0.1042550479734814
1205	54-55	0.16682561594750922
1205	56-57	0.2323905619759543
1205	58-59	0.2690919128584923
1205	60-61	0.26706402983808886
1205	62-63	0.17347484597144813
1205	64-65	0.24913208831098643
1205	66-67	0.1902973270532584
1205	68-69	0.2377124020333241
1205	70-71	0.2654740278133829
1205	72-73	0.34661421745460075
1205	74-75	0.26094277857987436
1205	76-77	0.21903798619436898
1205	78-79	0.3463825101256859
1205	80-81	0.262294010402762
1205	82-83	0.1965086671218721
1205	84-85	0.29860388505030855
1205	86-87	0.38753982628886163
1205	88-89	0.44120375469446316
1205	90-91	0.4394466184506385
1205	92-93	0.30714276450941114
1205	94-95	0.24150810831274327
1205	96-97	0.2519558856784485
1205	98-99	0.2856655725554127
1205	100-101	0.0989103975639587
1206	1	-0.28099202493830333
1206	2	-0.27500371431514026
1206	3	-0.23091220990165695
1206	4	-0.18890404301046715
1206	5	-0.1436059012080264
1206	6	-0.10247196055387775
1206	7	-0.22015121432391282
1206	8	-0.20113046582699212
1206	9	-0.2930308589354027
1206	10-11	-0.29529642497372066
